order_id,customer_id,city,category,product,amount,order_date,status
ORD00063157,C013157,Chennai,Home,Vacuum,86278,2024-02-07,Completed
ORD00063158,C013158,Chennai,Home,Vacuum,"12,000",2024-02-08,Completed
ORD00063159,C013159,Chennai,Fashion,Jeans ,65650,2024-02-09,Completed
ORD00063160,C013160,Delhi,Home,Mixer,88397,2024-02-10,Cancelled
ORD00063161,C013161,Mumbai,Grocery,Rice,49821,2024-02-11,Completed
ORD00063162,C013162,Bangalore,Grocery,Rice,,12/02/2024,Completed
ORD00063163,C013163,Kolkata,Grocery,Rice,14366,2024-02-13,Completed
ORD00063164,C013164,Delhi,Grocery,Oil,2939,2024-02-14,Completed
ORD00063165,C013165,Hyderabad,Fashion,Jeans,35472,2024-02-15,Completed
ORD00063166,C013166,Hyderabad,Electronics,Laptop,48100,2024-02-16,Completed
ORD00063167,C013167,Chennai,Fashion,Shoes,75573,2024/02/17,Completed
ORD00063168,C013168,Kolkata,Fashion,Shoes,34836,2024-02-18,Completed
ORD00063169,C013169,Bangalore,Grocery,Oil,37788,2024-02-19,Completed
ORD00063170,C013170,Mumbai,Fashion,Shoes,71917,2024-02-20,Completed
ORD00063171,C013171,Bangalore,Grocery,Oil,32182,2024-02-21,Completed
ORD00063172,C013172, mumbai ,Home,Vacuum,56322,2024-02-22,Completed
ORD00063173,C013173,Bangalore,Electronics,Tablet,55194,23/02/2024,Completed
ORD00063174,C013174,Kolkata,Fashion,Shoes,69884,2024-02-24,Completed
ORD00063175,C013175,Hyderabad,Electronics,Laptop,invalid,2024-02-25,Completed
ORD00063176,C013176,Kolkata,Home,Mixer,36992,2024-02-26,Completed
ORD00063177,C013177,Pune,Electronics,Laptop,6295,2024-02-27,Completed
ORD00063178,C013178,Delhi, electronics ,Tablet,89208,2024-02-28,Completed
ORD00063179,C013179,Mumbai,Home,AirPurifier,22222,2024-02-29,Completed
ORD00063180,C013180,Kolkata,Fashion,TShirt,23220,2024/01/01,Cancelled
ORD00063181,C013181,Delhi,Home,Vacuum,"12,000",2024-01-02,Completed
ORD00063182,C013182,Chennai,Home,AirPurifier,53026,2024-01-03,Completed
ORD00063183,C013183,Hyderabad,Home,Vacuum,52841,2024-01-04,Completed
ORD00063184,C013184,Bangalore,Electronics,Mobile,89156,05/01/2024,Completed
ORD00063185,C013185,Mumbai,Home,Mixer,75702,2024-01-06,Completed
ORD00063186,C013186,Kolkata,Grocery,Rice,31526,2024-01-07,Completed
ORD00063187,C013187,Hyderabad,Grocery,Rice,50281,2024-01-08,Completed
ORD00063188,C013188,Pune,Grocery,Sugar,41656,2024-01-09,Completed
ORD00063189,C013189, pune ,Electronics,Tablet,58008,2024-01-10,Completed
ORD00063190,C013190,Pune,Home,Vacuum,9468,2024-01-11,Completed
ORD00063191,C013191,Kolkata,Fashion,Shoes,,2024-01-12,Completed
ORD00063192,C013192,Bangalore,Home,AirPurifier,52915,2024-01-13,Completed
ORD00063193,C013193,Chennai,Home,Mixer,65374,2024/01/14,Completed
ORD00063194,C013194,Delhi,Home,Mixer,invalid,2024-01-15,Completed
ORD00063195,C013195,Delhi,Electronics,Tablet,63703,16/01/2024,Completed
ORD00063196,C013196,Bangalore,Electronics,Tablet ,24265,2024-01-17,Completed
ORD00063197,C013197,Delhi,Grocery,Rice,41285,2024-01-18,Completed
ORD00063198,C013198,Mumbai,Grocery,Rice,15595,2024-01-19,Completed
ORD00063199,C013199,Bangalore,Home,AirPurifier,78263,2024-01-20,Completed
ORD00063200,C013200,Kolkata,Home,AirPurifier,83305,2024-01-21,Cancelled
ORD00063201,C013201,Kolkata,Home,Mixer,7130,2024-01-22,Completed
ORD00063202,C013202,Mumbai,Grocery,Sugar,48503,2024-01-23,Completed
ORD00063203,C013203,Kolkata,Electronics,Laptop,48716,2024-01-24,Completed
ORD00063204,C013204,Hyderabad,Electronics,Tablet,"12,000",2024-01-25,Completed
ORD00063205,C013205,Hyderabad,Electronics,Laptop,14255,2024-01-26,Completed
ORD00063206,C013206, mumbai ,Grocery,Sugar,7730,27/01/2024,Completed
ORD00063207,C013207,Mumbai,Home,Vacuum,22533,2024-01-28,Completed
ORD00063208,C013208,Chennai,Fashion,Shoes,18989,2024-01-29,Completed
ORD00063209,C013209,Hyderabad, grocery ,Rice,84672,2024-01-30,Completed
ORD00063210,C013210,Hyderabad,Grocery,Rice,9505,2024-01-31,Completed
ORD00063211,C013211,Mumbai,Electronics,Tablet,19266,2024-02-01,Completed
ORD00063212,C013212,Hyderabad,Grocery,Rice,22179,2024-02-02,Completed
ORD00063213,C013213,Kolkata,Grocery,Oil,invalid,2024-02-03,Completed
ORD00063214,C013214,Bangalore,Grocery,Oil,81710,2024-02-04,Completed
ORD00063215,C013215,Delhi,Electronics,Laptop,88216,2024-02-05,Completed
ORD00063216,C013216,Chennai,Grocery,Oil,8317,2024-02-06,Completed
ORD00063217,C013217,Chennai,Fashion,Shoes,34675,07/02/2024,Completed
ORD00063218,C013218,Delhi,Grocery,Sugar,37632,2024-02-08,Completed
ORD00063219,C013219,Kolkata,Home,Mixer,82519,2024/02/09,Completed
ORD00063220,C013220,Mumbai,Grocery,Sugar,,2024-02-10,Cancelled
ORD00063221,C013221,Mumbai,Fashion,Jeans,39007,2024-02-11,Completed
ORD00063222,C013222,Chennai,Home,AirPurifier,42930,2024-02-12,Completed
ORD00063223,C013223, mumbai ,Fashion,TShirt,14831,2024-02-13,Completed
ORD00063224,C013224,Bangalore,Grocery,Oil,50815,2024-02-14,Completed
ORD00063225,C013225,Hyderabad,Electronics,Mobile,31118,2024-02-15,Completed
ORD00063226,C013226,Kolkata,Home,Mixer,45955,2024-02-16,Completed
ORD00063227,C013227,Pune,Home,Mixer,"12,000",2024-02-17,Completed
ORD00063228,C013228,Delhi,Home,Vacuum,52863,18/02/2024,Completed
ORD00063229,C013229,Pune,Electronics,Tablet,10212,2024-02-19,Completed
ORD00063230,C013230,Delhi,Grocery,Sugar,71200,2024-02-20,Completed
ORD00063231,C013231,Pune,Home,AirPurifier,22876,2024-02-21,Completed
ORD00063232,C013232,Chennai,Fashion,TShirt,invalid,2024/02/22,Completed
ORD00063233,C013233,Chennai,Home,Mixer ,14911,2024-02-23,Completed
ORD00063234,C013234,Hyderabad,Home,AirPurifier,9835,2024-02-24,Completed
ORD00063235,C013235,Hyderabad,Electronics,Tablet,79605,2024-02-25,Completed
ORD00063236,C013236,Chennai,Fashion,TShirt,78600,2024-02-26,Completed
ORD00063237,C013237,Bangalore,Grocery,Sugar,80674,2024-02-27,Completed
ORD00063238,C013238,Delhi,Home,AirPurifier,33769,2024-02-28,Completed
ORD00063239,C013239,Mumbai,Grocery,Sugar,84521,29/02/2024,Completed
ORD00063240,C013240, bangalore , home ,Vacuum,42432,2024-01-01,Cancelled
ORD00063241,C013241,Mumbai,Home,Mixer,55758,2024-01-02,Completed
ORD00063242,C013242,Pune,Home,Vacuum,87838,2024-01-03,Completed
ORD00063243,C013243,Bangalore,Grocery,Rice,20636,2024-01-04,Completed
ORD00063244,C013244,Hyderabad,Fashion,TShirt,37711,invalid_date,Completed
ORD00063245,C013245,Hyderabad,Home,Vacuum,16982,2024/01/06,Completed
ORD00063246,C013246,Pune,Home,Mixer,67124,2024-01-07,Completed
ORD00063247,C013247,Delhi,Electronics,Laptop,56607,2024-01-08,Completed
ORD00063248,C013248,Bangalore,Fashion,Jeans,21267,2024-01-09,Completed
ORD00063249,C013249,Delhi,Grocery,Rice,,2024-01-10,Completed
ORD00063250,C013250,Pune,Grocery,Sugar,"12,000",11/01/2024,Completed
ORD00063251,C013251,Kolkata,Fashion,Shoes,invalid,2024-01-12,Completed
ORD00063252,C013252,Hyderabad,Home,Vacuum,26782,2024-01-13,Completed
ORD00063253,C013253,Kolkata,Fashion,TShirt,31409,2024-01-14,Completed
ORD00063254,C013254,Pune,Fashion,Jeans,42253,2024-01-15,Completed
ORD00063255,C013255,Chennai,Fashion,Jeans,29157,2024-01-16,Completed
ORD00063256,C013256,Delhi,Grocery,Sugar,86571,2024-01-17,Completed
ORD00063257,C013257, pune ,Grocery,Oil,34608,2024-01-18,Completed
ORD00063258,C013258,Pune,Home,Vacuum,12790,2024/01/19,Completed
ORD00063259,C013259,Kolkata,Electronics,Tablet,56453,2024-01-20,Completed
ORD00063260,C013260,Mumbai,Electronics,Laptop,83607,2024-01-21,Cancelled
ORD00063261,C013261,Pune,Home,AirPurifier,55367,22/01/2024,Completed
ORD00063262,C013262,Delhi,Fashion,Shoes,10238,2024-01-23,Completed
ORD00063263,C013263,Hyderabad,Electronics,Tablet,69100,2024-01-24,Completed
ORD00063264,C013264,Hyderabad,Grocery,Oil,18632,2024-01-25,Completed
ORD00063265,C013265,Bangalore,Home,Mixer,89823,2024-01-26,Completed
ORD00063266,C013266,Bangalore,Fashion,TShirt,78568,2024-01-27,Completed
ORD00063267,C013267,Kolkata,Home,AirPurifier,19962,2024-01-28,Completed
ORD00063268,C013268,Hyderabad,Grocery,Oil,72291,2024-01-29,Completed
ORD00063269,C013269,Kolkata,Electronics,Tablet,40766,2024-01-30,Completed
ORD00063270,C013270,Pune,Grocery,Rice ,invalid,2024-01-31,Completed
ORD00063271,C013271,Mumbai, home ,AirPurifier,41989,2024/02/01,Completed
ORD00063272,C013272,Mumbai,Grocery,Oil,6962,02/02/2024,Completed
ORD00063273,C013273,Pune,Fashion,Jeans,"12,000",2024-02-03,Completed
ORD00063274,C013274, bangalore ,Grocery,Sugar,86788,2024-02-04,Completed
ORD00063275,C013275,Mumbai,Home,Mixer,44498,2024-02-05,Completed
ORD00063276,C013276,Pune,Home,Vacuum,83471,2024-02-06,Completed
ORD00063277,C013277,Mumbai,Electronics,Mobile,32163,2024-02-07,Completed
ORD00063278,C013278,Chennai,Electronics,Laptop,,2024-02-08,Completed
ORD00063279,C013279,Kolkata,Grocery,Sugar,56346,2024-02-09,Completed
ORD00063280,C013280,Chennai,Home,Mixer,46052,2024-02-10,Cancelled
ORD00063281,C013281,Chennai,Electronics,Laptop,38380,2024-02-11,Completed
ORD00063282,C013282,Chennai,Grocery,Rice,40619,2024-02-12,Completed
ORD00063283,C013283,Delhi,Electronics,Laptop,48453,13/02/2024,Completed
ORD00063284,C013284,Chennai,Grocery,Rice,47581,2024/02/14,Completed
ORD00063285,C013285,Hyderabad,Electronics,Mobile,53870,2024-02-15,Completed
ORD00063286,C013286,Hyderabad,Home,AirPurifier,33672,2024-02-16,Completed
ORD00063287,C013287,Kolkata,Grocery,Oil,67964,2024-02-17,Completed
ORD00063288,C013288,Delhi,Electronics,Laptop,76208,2024-02-18,Completed
ORD00063289,C013289,Delhi,Home,AirPurifier,invalid,2024-02-19,Completed
ORD00063290,C013290,Pune,Grocery,Oil,82632,2024-02-20,Completed
ORD00063291,C013291, bangalore ,Electronics,Mobile,62865,2024-02-21,Completed
ORD00063292,C013292,Hyderabad,Home,Vacuum,89611,2024-02-22,Completed
ORD00063293,C013293,Kolkata,Grocery,Sugar,81320,2024-02-23,Completed
ORD00063294,C013294,Kolkata,Fashion,Jeans,47241,24/02/2024,Completed
ORD00063295,C013295,Mumbai,Home,Vacuum,57272,2024-02-25,Completed
ORD00063296,C013296,Chennai,Electronics,Mobile,"12,000",2024-02-26,Completed
ORD00063297,C013297,Bangalore,Fashion,Jeans,31515,2024/02/27,Completed
ORD00063298,C013298,Kolkata,Electronics,Tablet,34361,2024-02-28,Completed
ORD00063299,C013299,Pune,Fashion,TShirt,21917,2024-02-29,Completed
ORD00063300,C013300,Chennai,Fashion,TShirt,12603,2024-01-01,Cancelled
ORD00063301,C013301,Delhi,Home,Vacuum,14248,2024-01-02,Completed
ORD00063302,C013302,Delhi, fashion ,Shoes,55429,2024-01-03,Completed
ORD00063303,C013303,Pune,Fashion,TShirt,41311,2024-01-04,Completed
ORD00063304,C013304,Mumbai,Home,Vacuum,36017,2024-01-05,Completed
ORD00063305,C013305,Delhi,Fashion,Shoes,72550,06/01/2024,Completed
ORD00063306,C013306,Hyderabad,Electronics,Laptop,26105,2024-01-07,Completed
ORD00063307,C013307,Mumbai,Grocery,Rice ,,2024-01-08,Completed
ORD00063308,C013308, pune ,Fashion,Shoes,invalid,2024-01-09,Completed
ORD00063309,C013309,Hyderabad,Home,Mixer,67582,2024-01-10,Completed
ORD00063310,C013310,Bangalore,Fashion,Jeans,64118,2024/01/11,Completed
ORD00063311,C013311,Mumbai,Electronics,Laptop,995,2024-01-12,Completed
ORD00063312,C013312,Kolkata,Grocery,Sugar,79878,2024-01-13,Completed
ORD00063313,C013313,Pune,Grocery,Sugar,66942,2024-01-14,Completed
ORD00063314,C013314,Hyderabad,Electronics,Mobile,10212,2024-01-15,Completed
ORD00063315,C013315,Hyderabad,Fashion,TShirt,7436,2024-01-16,Completed
ORD00063316,C013316,Kolkata,Fashion,Jeans,25761,17/01/2024,Completed
ORD00063317,C013317,Mumbai,Electronics,Mobile,33345,2024-01-18,Completed
ORD00063318,C013318,Kolkata,Grocery,Sugar,18118,2024-01-19,Completed
ORD00063319,C013319,Hyderabad,Home,Mixer,"12,000",2024-01-20,Completed
ORD00063320,C013320,Kolkata,Grocery,Oil,47129,2024-01-21,Cancelled
ORD00063321,C013321,Bangalore,Fashion,Jeans,70155,2024-01-22,Completed
ORD00063322,C013322,Mumbai,Fashion,Shoes,44221,2024-01-23,Completed
ORD00063323,C013323,Delhi,Electronics,Laptop,41761,2024/01/24,Completed
ORD00063324,C013324,Hyderabad,Home,AirPurifier,78734,2024-01-25,Completed
ORD00063325,C013325, bangalore ,Fashion,Shoes,52075,2024-01-26,Completed
ORD00063326,C013326,Mumbai,Home,Mixer,35002,2024-01-27,Completed
ORD00063327,C013327,Delhi,Home,Mixer,invalid,28/01/2024,Completed
ORD00063328,C013328,Hyderabad,Electronics,Tablet,62112,2024-01-29,Completed
ORD00063329,C013329,Hyderabad,Electronics,Laptop,80351,2024-01-30,Completed
ORD00063330,C013330,Pune,Fashion,Jeans,33168,2024-01-31,Completed
ORD00063331,C013331,Bangalore,Fashion,TShirt,59993,2024-02-01,Completed
ORD00063332,C013332,Hyderabad,Electronics,Tablet,81779,2024-02-02,Completed
ORD00063333,C013333,Delhi, fashion ,Jeans,24203,2024-02-03,Completed
ORD00063334,C013334,Kolkata,Home,Vacuum,57153,2024-02-04,Completed
ORD00063335,C013335,Hyderabad,Home,Vacuum,72571,2024-02-05,Completed
ORD00063336,C013336,Pune,Electronics,Laptop,,2024/02/06,Completed
ORD00063337,C013337,Hyderabad,Fashion,Shoes,47766,2024-02-07,Completed
ORD00063338,C013338,Kolkata,Fashion,TShirt,3307,08/02/2024,Completed
ORD00063339,C013339,Bangalore,Fashion,Jeans,26545,2024-02-09,Completed
ORD00063340,C013340,Hyderabad,Home,Vacuum,34597,2024-02-10,Cancelled
ORD00063341,C013341,Delhi,Grocery,Rice,39179,invalid_date,Completed
ORD00063342,C013342, pune ,Home,AirPurifier,"12,000",2024-02-12,Completed
ORD00063343,C013343,Bangalore,Electronics,Laptop,28658,2024-02-13,Completed
ORD00063344,C013344,Delhi,Grocery,Rice ,29833,2024-02-14,Completed
ORD00063345,C013345,Pune,Fashion,Jeans,78188,2024-02-15,Completed
ORD00063346,C013346,Kolkata,Electronics,Tablet,invalid,2024-02-16,Completed
ORD00063347,C013347,Pune,Electronics,Laptop,88649,2024-02-17,Completed
ORD00063348,C013348,Kolkata,Grocery,Rice,51297,2024-02-18,Completed
ORD00063349,C013349,Bangalore,Home,Vacuum,23131,19/02/2024,Completed
ORD00063350,C013350,Bangalore,Electronics,Mobile,23173,2024-02-20,Completed
ORD00063351,C013351,Delhi,Grocery,Oil,7589,2024-02-21,Completed
ORD00063352,C013352,Pune,Fashion,Jeans,84186,2024-02-22,Completed
ORD00063353,C013353,Mumbai,Electronics,Laptop,14681,2024-02-23,Completed
ORD00063354,C013354,Hyderabad,Fashion,Jeans,75427,2024-02-24,Completed
ORD00063355,C013355,Pune,Fashion,TShirt,45670,2024-02-25,Completed
ORD00063356,C013356,Hyderabad,Home,AirPurifier,75672,2024-02-26,Completed
ORD00063357,C013357,Kolkata,Electronics,Laptop,73699,2024-02-27,Completed
ORD00063358,C013358,Chennai,Grocery,Oil,77747,2024-02-28,Completed
ORD00063359,C013359, delhi ,Home,Vacuum,40558,2024-02-29,Completed
ORD00063360,C013360,Bangalore,Home,Vacuum,49517,01/01/2024,Cancelled
ORD00063361,C013361,Mumbai,Home,Vacuum,78512,2024-01-02,Completed
ORD00063362,C013362,Delhi,Electronics,Tablet,42470,2024/01/03,Completed
ORD00063363,C013363,Kolkata,Fashion,TShirt,78538,2024-01-04,Completed
ORD00063364,C013364,Chennai, home ,Mixer,85767,2024-01-05,Completed
ORD00063365,C013365,Pune,Grocery,Rice,invalid,2024-01-06,Completed
ORD00063366,C013366,Chennai,Home,Vacuum,48103,2024-01-07,Completed
ORD00063367,C013367,Hyderabad,Electronics,Tablet,27742,2024-01-08,Completed
ORD00063368,C013368,Kolkata,Home,Vacuum,64321,2024-01-09,Completed
ORD00063369,C013369,Chennai,Grocery,Rice,76695,2024-01-10,Completed
ORD00063370,C013370,Hyderabad,Home,AirPurifier,59809,2024-01-11,Completed
ORD00063371,C013371,Bangalore,Fashion,Jeans,1708,12/01/2024,Completed
ORD00063372,C013372,Chennai,Electronics,Laptop,75871,2024-01-13,Completed
ORD00063373,C013373,Mumbai,Electronics,Laptop,10312,2024-01-14,Completed
ORD00063374,C013374,Delhi,Grocery,Sugar,12709,2024-01-15,Completed
ORD00063375,C013375,Hyderabad,Home,AirPurifier,62502,2024/01/16,Completed
ORD00063376,C013376, kolkata ,Home,Mixer,83886,2024-01-17,Completed
ORD00063377,C013377,Mumbai,Grocery,Rice,17012,2024-01-18,Completed
ORD00063378,C013378,Delhi,Home,Vacuum,19584,2024-01-19,Completed
ORD00063379,C013379,Mumbai,Home,Mixer,85677,2024-01-20,Completed
ORD00063380,C013380,Bangalore,Grocery,Oil,89488,2024-01-21,Cancelled
ORD00063381,C013381,Chennai,Home,Mixer ,29992,2024-01-22,Completed
ORD00063382,C013382,Delhi,Home,AirPurifier,52940,23/01/2024,Completed
ORD00063383,C013383,Mumbai,Grocery,Sugar,86356,2024-01-24,Completed
ORD00063384,C013384,Bangalore,Home,Vacuum,invalid,2024-01-25,Completed
ORD00063385,C013385,Kolkata,Electronics,Laptop,54879,2024-01-26,Completed
ORD00063386,C013386,Pune,Home,AirPurifier,1503,2024-01-27,Completed
ORD00063387,C013387,Bangalore,Electronics,Tablet,51664,2024-01-28,Completed
ORD00063388,C013388,Pune,Grocery,Sugar,"12,000",2024/01/29,Completed
ORD00063389,C013389,Bangalore,Electronics,Mobile,27343,2024-01-30,Completed
ORD00063390,C013390,Chennai,Home,Vacuum,6400,2024-01-31,Completed
ORD00063391,C013391,Bangalore,Home,AirPurifier,33451,2024-02-01,Completed
ORD00063392,C013392,Chennai,Fashion,Shoes,51267,2024-02-02,Completed
ORD00063393,C013393, hyderabad ,Home,Vacuum,69709,03/02/2024,Completed
ORD00063394,C013394,Chennai,Fashion,TShirt,,2024-02-04,Completed
ORD00063395,C013395,Bangalore, electronics ,Laptop,7576,2024-02-05,Completed
ORD00063396,C013396,Hyderabad,Home,Mixer,68980,2024-02-06,Completed
ORD00063397,C013397,Hyderabad,Fashion,TShirt,62961,2024-02-07,Completed
ORD00063398,C013398,Pune,Home,Vacuum,52231,2024-02-08,Completed
ORD00063399,C013399,Bangalore,Grocery,Sugar,60752,2024-02-09,Completed
ORD00063400,C013400,Mumbai,Home,Vacuum,68855,2024-02-10,Cancelled
ORD00063401,C013401,Pune,Home,AirPurifier,20804,2024/02/11,Completed
ORD00063402,C013402,Delhi,Electronics,Mobile,18385,2024-02-12,Completed
ORD00063403,C013403,Kolkata,Fashion,Jeans,invalid,2024-02-13,Completed
ORD00063404,C013404,Delhi,Home,Mixer,28770,14/02/2024,Completed
ORD00063405,C013405,Pune,Electronics,Mobile,26376,2024-02-15,Completed
ORD00063406,C013406,Hyderabad,Grocery,Oil,65450,2024-02-16,Completed
ORD00063407,C013407,Kolkata,Grocery,Sugar,35990,2024-02-17,Completed
ORD00063408,C013408,Hyderabad,Home,AirPurifier,69678,2024-02-18,Completed
ORD00063409,C013409,Bangalore,Home,AirPurifier,66041,2024-02-19,Completed
ORD00063410,C013410, chennai ,Grocery,Sugar,71417,2024-02-20,Completed
ORD00063411,C013411,Chennai,Home,AirPurifier,"12,000",2024-02-21,Completed
ORD00063412,C013412,Kolkata,Electronics,Laptop,71953,2024-02-22,Completed
ORD00063413,C013413,Bangalore,Grocery,Rice,60893,2024-02-23,Completed
ORD00063414,C013414,Chennai,Grocery,Sugar,39777,2024/02/24,Completed
ORD00063415,C013415,Bangalore,Fashion,TShirt,54758,25/02/2024,Completed
ORD00063416,C013416,Chennai,Fashion,Jeans,35609,2024-02-26,Completed
ORD00063417,C013417,Kolkata,Grocery,Sugar,33852,2024-02-27,Completed
ORD00063418,C013418,Chennai,Electronics,Laptop ,16681,2024-02-28,Completed
ORD00063419,C013419,Hyderabad,Home,Mixer,43915,2024-02-29,Completed
ORD00063420,C013420,Mumbai,Home,Mixer,14318,2024-01-01,Cancelled
ORD00063421,C013421,Delhi,Electronics,Tablet,27015,2024-01-02,Completed
ORD00063422,C013422,Mumbai,Fashion,Shoes,invalid,2024-01-03,Completed
ORD00063423,C013423,Hyderabad,Grocery,Sugar,,2024-01-04,Completed
ORD00063424,C013424,Hyderabad,Fashion,Jeans,66070,2024-01-05,Completed
ORD00063425,C013425,Chennai,Fashion,Jeans,65446,2024-01-06,Completed
ORD00063426,C013426,Pune, fashion ,TShirt,31764,07/01/2024,Completed
ORD00063427,C013427, mumbai ,Fashion,Shoes,77276,2024/01/08,Completed
ORD00063428,C013428,Mumbai,Home,AirPurifier,13600,2024-01-09,Completed
ORD00063429,C013429,Chennai,Fashion,Shoes,9789,2024-01-10,Completed
ORD00063430,C013430,Bangalore,Grocery,Oil,62343,2024-01-11,Completed
ORD00063431,C013431,Chennai,Fashion,Jeans,45256,2024-01-12,Completed
ORD00063432,C013432,Chennai,Fashion,TShirt,54052,2024-01-13,Completed
ORD00063433,C013433,Delhi,Grocery,Oil,77524,2024-01-14,Completed
ORD00063434,C013434,Chennai,Home,Vacuum,"12,000",2024-01-15,Completed
ORD00063435,C013435,Chennai,Home,Mixer,51553,2024-01-16,Completed
ORD00063436,C013436,Delhi,Fashion,Shoes,86566,2024-01-17,Completed
ORD00063437,C013437,Mumbai,Home,Vacuum,2290,18/01/2024,Completed
ORD00063438,C013438,Pune,Electronics,Laptop,48376,invalid_date,Completed
ORD00063439,C013439,Chennai,Home,Vacuum,76941,2024-01-20,Completed
ORD00063440,C013440,Bangalore,Fashion,Shoes,14360,2024/01/21,Cancelled
ORD00063441,C013441,Chennai,Fashion,Jeans,invalid,2024-01-22,Completed
ORD00063442,C013442,Mumbai,Home,Vacuum,39248,2024-01-23,Completed
ORD00063443,C013443,Pune,Grocery,Rice,11971,2024-01-24,Completed
ORD00063444,C013444, kolkata ,Home,Vacuum,75002,2024-01-25,Completed
ORD00063445,C013445,Kolkata,Home,Vacuum,66860,2024-01-26,Completed
ORD00063446,C013446,Chennai,Fashion,TShirt,73408,2024-01-27,Completed
ORD00063447,C013447,Pune,Home,AirPurifier,66205,2024-01-28,Completed
ORD00063448,C013448,Bangalore,Home,AirPurifier,49563,29/01/2024,Completed
ORD00063449,C013449,Mumbai,Fashion,Jeans,11347,2024-01-30,Completed
ORD00063450,C013450,Hyderabad,Home,AirPurifier,73565,2024-01-31,Completed
ORD00063451,C013451,Pune,Electronics,Mobile,44658,2024-02-01,Completed
ORD00063452,C013452,Hyderabad,Home,Vacuum,,2024-02-02,Completed
ORD00063453,C013453,Bangalore,Fashion,Shoes,31732,2024/02/03,Completed
ORD00063454,C013454,Bangalore,Grocery,Sugar,58399,2024-02-04,Completed
ORD00063455,C013455,Hyderabad,Grocery,Sugar ,46471,2024-02-05,Completed
ORD00063456,C013456,Bangalore,Home,Mixer,75234,2024-02-06,Completed
ORD00063457,C013457,Mumbai, grocery ,Sugar,"12,000",2024-02-07,Completed
