order_id,customer_id,restaurant_id,restaurant_city,delivery_city,order_time,pickup_time,delivery_time,delivery_status,delivery_partner_id,order_amount,payment_mode,rating
O109995,C6215,R914,Bangalore,Pune,2026-01-29 06:22:00,2026-01-29 06:27:00,2026-01-29 07:04:00,CANCELLED,D991,2425,COD,
O109996,C3162,R552,Chennai,Chennai,22/01/2026 14:05:00,2026-01-22 14:31:00,2026-01-22 15:06:00,CANCELLED,D318,1480,UPI,
O109997,C5144,R118,Mumbai,Chennai,2026-01-20 02:09:00,2026-01-20 02:26:00,,CANCELLED,D478,1762,COD,
O109998,C1753,R672,Hyderabad,Chennai,2026-01-25 01:16:00,2026-01-25 01:16:00,2026-01-25 01:45:00,PICKED,D276,932,COD,
O109999,C7985,R881,Delhi,Hyderabad,2026-01-06 07:01:00,,2026-01-06 07:21:00,PICKED,D532,496,COD,
O110000,C2010,R887,Mumbai,Pune,2026-01-28 18:05:00,2026-01-28 18:08:00,2026-01-28 18:16:00,DELIVERED,D655,494,UPI,1.5
O110001,C1746,R147,Delhi,Hyderabad,2026-01-24 23:10:00,2026-01-24 23:28:00,2026-01-25 00:20:00,PLACED,D201,1649,Wallet,
O110002,C3624,R429,Delhi,Chennai,2026-01-26 11:17:00,2026-01-26 11:45:00,2026-01-26 12:40:00,PLACED,D621,2277,DebitCard,
O110003,C8322,R232,Bangalore,Hyderabad,2026-01-04 05:48:00,2026-01-04 05:55:00,2026-01-04 06:00:00,CANCELLED,D137,2083,UPI,
O110004,C8684,R288,Delhi,Chennai,2026-02-04 03:40:00,2026-02-04 03:58:00,2026-02-04 04:23:00,CANCELLED,D840,1076,CreditCard,
O110005,C9510,R354,Bangalore,Pune,2026/01/31 03:07:00,2026-01-31 03:11:00,2026-01-31 03:08:00,DELIVERED,D233,,Wallet,2.6
O110006,C6089,R499,Kolkata,Chennai,2026-01-28 02:49:00,2026-01-28 03:00:00,2026-01-28 03:23:00,PICKED,D880,2060,Wallet,
O110007,C3476,R242,Chennai,Pune,2026-01-13 02:51:00,2026-01-13 03:07:00,2026-01-13 03:13:00,DELIVERED,D159,277,Wallet,2.4
O110008,C5399,R628,Delhi,Delhi,2026-01-24 12:24:00,2026-01-24 12:50:00,2026-01-24 12:53:00,DELIVERED,D816,2035,COD,4.4
O110009,C2623,R972,Kolkata,Kolkata,2026-01-06 07:18:00,2026-01-06 07:26:00,2026-01-06 07:55:00,PICKED,D134,868,DebitCard,
O110010,C5975,R629,Bangalore,Chennai,2026-01-02 21:48:00,,,CANCELLED,D520,895,UPI,
O110011,C2336,R815,Hyderabad,Delhi,2026-01-15 05:56:00,2026-01-15 06:08:00,2026-01-15 06:02:00,DELIVERED,D477,1581,CreditCard,2.2
O110012,C6625,R810,Hyderabad,Delhi,2026-01-23 01:49:00,2026-01-23 01:59:00,2026-01-23 02:03:00,PICKED,D272,2400,CreditCard,
O110013,C5431,R258,Kolkata,Chennai,03/02/2026 22:37:00,2026-02-03 22:32:00,2026-02-03 22:50:00,DELIVERED,D491,invalid,CreditCard,1.9
O110014,C8450,R722,Pune,Mumbai,2026-02-02 00:58:00,2026-02-02 01:19:00,2026-02-02 01:15:00,PICKED,D114,1261,CreditCard,
O110015,C6071,R968,Delhi,Hyderabad,2026-01-31 10:21:00,2026-01-31 10:36:00,2026-01-31 10:37:00,CANCELLED,D556,2201,CreditCard,
O110016,C6205,R730,Pune,Mumbai,2026-01-31 18:53:00,2026-01-31 19:13:00,2026-01-31 19:57:00,PICKED,D125,354,DebitCard,
O110017,C3758,R630,Bangalore,Mumbai,2026-01-15 15:01:00,2026-01-15 15:27:00,2026-01-15 15:19:00,CANCELLED,D459,1373,CreditCard,
O110018,C6579,R603,Mumbai,Hyderabad,2026-02-03 00:47:00,2026-02-03 00:48:00,2026-02-03 01:14:00,CANCELLED,D961,1493,UPI,
O110019,C1544,R849,Bangalore,Hyderabad,2026-01-14 03:36:00,2026-01-14 03:52:00,2026-01-14 03:56:00,PLACED,D435,2419,UPI,
O110020,C9216,R453,Chennai,Chennai,2026-01-20 18:05:00,2026-01-20 18:26:00,2026-01-20 18:22:00,PICKED,D422,1859,COD,
O110021,C4240,R745,Hyderabad,Hyderabad,2026-01-16 21:31:00,,2026-01-16 22:51:00,CANCELLED,D790,1211,UPI,
O110022,C3777,R411,Pune,Bangalore,2026-01-17 11:07:00,2026-01-17 11:06:00,2026-01-17 11:43:00,PLACED,D923,570,CreditCard,
O110023,C9969,R982,Chennai,Mumbai,2026-01-15 03:11:00,2026-01-15 03:31:00,,DELIVERED,D479,2418,UPI,1.5
O110024,C4892,R483,Pune,Hyderabad,2026-01-30 14:07:00,2026-01-30 14:35:00,2026-01-30 14:46:00,PLACED,D473,1010,UPI,
O110025,C7434,R422,Pune,Chennai,2026-01-08 21:01:00,2026-01-08 21:02:00,2026-01-08 21:11:00,DELIVERED,D848,2042,COD,4.0
O110026,C2965,R232,Delhi,Mumbai,2026-01-14 14:43:00,2026-01-14 15:02:00,2026-01-14 15:18:00,PICKED,D301,488,CreditCard,
O110027,C9263,R675,Kolkata,Delhi,2026-01-13 09:55:00,2026-01-13 09:54:00,2026-01-13 10:03:00,PLACED,D180,1505,UPI,
O110028,C2140,R208,Mumbai,Hyderabad,2026-01-03 10:51:00,2026-01-03 11:03:00,2026-01-03 11:54:00,DELIVERED,D281,,DebitCard,5.0
O110029,C2344,R542,Pune,Kolkata,2026-01-30 01:33:00,2026-01-30 01:31:00,2026-01-30 02:15:00,CANCELLED,D672,977,UPI,
O110030,C4099,R196,Mumbai,Pune,15/01/2026 01:01:00,2026-01-15 01:31:00,2026-01-15 02:30:00,PICKED,D677,420,CreditCard,
O110031,C1438,R750,Delhi,Pune,2026-02-01 16:02:00,2026-02-01 16:07:00,2026-02-01 16:17:00,PLACED,D514,1830,Wallet,
O110032,C8778,R323,Kolkata,Delhi,2026-01-06 20:41:00,,2026-01-06 21:39:00,PLACED,D287,invalid,UPI,
O110033,C7108,R451,Mumbai,Mumbai,2026-02-02 07:00:00,2026-02-02 07:19:00,2026-02-02 07:30:00,PLACED,D389,417,Wallet,
O110034,C2568,R334,Chennai,Pune,2026/01/16 09:07:00,2026-01-16 09:02:00,2026-01-16 09:24:00,PICKED,D380,2271,UPI,
O110035,C8139,R829,Hyderabad,Mumbai,2026-01-19 14:59:00,2026-01-19 14:57:00,2026-01-19 15:34:00,PLACED,D746,1358,Wallet,
O110036,C5455,R628,Chennai,Kolkata,2026-01-29 15:53:00,2026-01-29 16:05:00,,PLACED,D343,1678,CreditCard,
O110037,C3981,R916,Bangalore,Delhi,2026-01-18 22:33:00,2026-01-18 23:03:00,2026-01-18 23:42:00,DELIVERED,D878,1063,DebitCard,1.3
O110038,C5975,R747,Mumbai,Pune,2026-02-02 07:02:00,2026-02-02 07:32:00,2026-02-02 08:05:00,CANCELLED,D825,2106,DebitCard,
O110039,C8119,R429,Delhi,Chennai,2026-01-03 04:30:00,2026-01-03 04:31:00,2026-01-03 04:35:00,DELIVERED,D866,1761,CreditCard,3.3
O110040,C4114,R255,Kolkata,Bangalore,2026-01-24 08:13:00,2026-01-24 08:36:00,2026-01-24 09:14:00,CANCELLED,D329,989,UPI,
O110041,C8847,R668,Pune,Kolkata,2026-02-02 01:16:00,2026-02-02 01:28:00,2026-02-02 01:19:00,CANCELLED,D209,461,Wallet,
O110042,C7956,R217,Delhi,Chennai,2026-01-23 03:12:00,2026-01-23 03:17:00,2026-01-23 04:17:00,PLACED,D997,1909,CreditCard,
O110043,C3773,R848,Pune,Mumbai,2026-01-24 04:05:00,,2026-01-24 04:34:00,PLACED,D316,207,COD,
O110044,C9557,R459,Delhi,Kolkata,2026-02-02 20:32:00,2026-02-02 20:31:00,2026-02-02 20:41:00,PICKED,D105,"3,811",CreditCard,
O110045,C3708,R867,Bangalore,Delhi,2026-01-12 18:05:00,2026-01-12 18:06:00,2026-01-12 18:58:00,CANCELLED,D816,2427,DebitCard,
O110046,C6343,R253,Pune,Pune,2026-01-07 06:20:00,2026-01-07 06:18:00,2026-01-07 07:13:00,PICKED,D523,913,COD,
O110047,C7879,R643,Chennai,Pune,06/01/2026 00:41:00,2026-01-06 00:37:00,2026-01-06 00:45:00,CANCELLED,D664,2101,UPI,
O110048,C8543,R897,Pune,Chennai,2026-01-29 03:32:00,2026-01-29 03:35:00,2026-01-29 04:23:00,PICKED,D634,372,CreditCard,
O110049,C7519,R907,Hyderabad,Hyderabad,2026-01-12 12:43:00,2026-01-12 12:44:00,,PICKED,D460,2405,Wallet,
O110050,C9989,R301,Hyderabad,Delhi,2026-01-15 09:20:00,2026-01-15 09:40:00,2026-01-15 10:21:00,PLACED,D570,2038,COD,
O110051,C5044,R125,Mumbai,Delhi,2026-02-02 02:18:00,2026-02-02 02:29:00,2026-02-02 02:44:00,DELIVERED,D758,invalid,CreditCard,2.8
O110052,C9853,R430,Bangalore,Hyderabad,2026-01-16 23:15:00,2026-01-16 23:45:00,2026-01-17 00:09:00,PICKED,D121,1536,CreditCard,
O110053,C4717,R806,Kolkata,Chennai,2026-01-04 18:44:00,2026-01-04 18:45:00,2026-01-04 19:23:00,CANCELLED,D728,256,DebitCard,
O110054,C8075,R340,Pune,Pune,2026-01-12 06:36:00,,2026-01-12 06:43:00,PICKED,D527,1760,CreditCard,
O110055,C4352,R442,Hyderabad,Bangalore,2026-01-08 22:48:00,2026-01-08 23:10:00,2026-01-08 23:30:00,CANCELLED,D562,1521,UPI,
O110056,C4709,R498,Kolkata,Bangalore,2026-01-06 19:59:00,2026-01-06 20:25:00,2026-01-06 20:29:00,PLACED,D285,405,CreditCard,
O110057,C6608,R282,Mumbai,Chennai,2026-01-17 14:02:00,2026-01-17 14:12:00,2026-01-17 14:25:00,PICKED,D411,852,COD,
O110058,C6006,R878,Bangalore,Bangalore,2026-01-14 19:10:00,2026-01-14 19:13:00,2026-01-14 19:52:00,DELIVERED,D502,1467,CreditCard,1.5
O110059,C6287,R622,Hyderabad,Pune,2026-01-04 12:33:00,2026-01-04 12:59:00,2026-01-04 12:51:00,PICKED,D146,1094,UPI,
O110060,C3906,R541,Bangalore,Bangalore,2026-01-09 22:27:00,2026-01-09 22:49:00,2026-01-09 23:11:00,PICKED,D841,745,Wallet,
O110061,C1397,R890,Delhi,Bangalore,2026-01-01 19:45:00,2026-01-01 19:40:00,2026-01-01 19:32:00,PLACED,D361,1388,DebitCard,
O110062,C2185,R339,Mumbai,Mumbai,2026-01-23 15:35:00,2026-01-23 15:48:00,,PICKED,D725,607,DebitCard,
O110063,C6922,R548,Kolkata,Hyderabad,2026/01/21 14:46:00,2026-01-21 15:04:00,2026-01-21 16:01:00,PICKED,D678,1967,DebitCard,
O110064,C3767,R339,Delhi,Delhi,30/01/2026 02:37:00,2026-01-30 03:00:00,2026-01-30 03:24:00,PLACED,D172,993,COD,
O110065,C7362,R387,Kolkata,Mumbai,2026-01-24 00:18:00,,2026-01-24 01:32:00,PICKED,D301,2221,UPI,
O110066,C8562,R197,Chennai,Mumbai,2026-01-29 08:43:00,2026-01-29 09:00:00,2026-01-29 08:57:00,CANCELLED,D924,841,UPI,
O110067,C2003,R611,Mumbai,Bangalore,2026-01-17 08:55:00,2026-01-17 09:13:00,2026-01-17 09:52:00,PICKED,D878,2140,CreditCard,
O110068,C7259,R669,Pune,Mumbai,2026-01-23 13:33:00,2026-01-23 13:32:00,2026-01-23 14:21:00,PLACED,D856,1836,COD,
O110069,C6706,R986,Pune,Hyderabad,2026-01-11 01:04:00,2026-01-11 01:22:00,2026-01-11 01:37:00,CANCELLED,D278,433,Wallet,
O110070,C4955,R357,Chennai,Chennai,2026-01-01 14:34:00,2026-01-01 15:04:00,2026-01-01 15:35:00,CANCELLED,D226,invalid,DebitCard,
O110071,C5936,R595,Delhi,Mumbai,2026-01-22 06:53:00,2026-01-22 07:10:00,2026-01-22 07:40:00,PLACED,D624,2234,Wallet,
O110072,C1094,R370,Chennai,Delhi,2026-01-09 12:45:00,2026-01-09 13:07:00,2026-01-09 13:24:00,DELIVERED,D339,1433,Wallet,1.0
O110073,C4681,R158,Mumbai,Chennai,2026-01-15 02:37:00,2026-01-15 02:47:00,2026-01-15 03:24:00,CANCELLED,D485,1649,DebitCard,
O110074,C2461,R536,Kolkata,Hyderabad,2026-01-15 19:01:00,2026-01-15 19:10:00,2026-01-15 20:05:00,CANCELLED,D514,,DebitCard,
O110075,C3992,R595,Hyderabad,Chennai,2026-01-22 15:26:00,2026-01-22 15:38:00,,PICKED,D871,"1,853",CreditCard,
O110076,C2780,R216,Chennai,Delhi,2026-01-04 15:00:00,,2026-01-04 15:12:00,PICKED,D204,2114,Wallet,
O110077,C2568,R222,Hyderabad,Bangalore,2026-02-01 22:59:00,2026-02-01 23:26:00,2026-02-02 00:16:00,PLACED,D519,2363,CreditCard,
O110078,C8792,R280,Delhi,Chennai,2026-01-25 17:10:00,2026-01-25 17:35:00,2026-01-25 18:20:00,DELIVERED,D817,2243,UPI,4.1
O110079,C9705,R496,Pune,Delhi,2026-01-15 19:10:00,2026-01-15 19:05:00,2026-01-15 19:15:00,CANCELLED,D590,272,CreditCard,
O110080,C9692,R177,Kolkata,Bangalore,2026-01-01 21:19:00,2026-01-01 21:45:00,2026-01-01 21:35:00,CANCELLED,D656,645,Wallet,
O110081,C3832,R326,Hyderabad,Kolkata,12/01/2026 16:37:00,2026-01-12 17:01:00,2026-01-12 17:33:00,DELIVERED,D886,1260,COD,3.8
O110082,C3400,R320,Delhi,Pune,2026-01-30 22:11:00,2026-01-30 22:27:00,2026-01-30 23:19:00,CANCELLED,D611,533,COD,
O110083,C7734,R737,Hyderabad,Mumbai,2026-01-23 04:51:00,2026-01-23 05:02:00,2026-01-23 05:48:00,PICKED,D716,902,COD,
O110084,C8406,R482,Mumbai,Hyderabad,2026-01-30 01:44:00,2026-01-30 01:45:00,2026-01-30 01:54:00,PICKED,D939,1048,CreditCard,
O110085,C5958,R204,Hyderabad,Kolkata,2026-01-26 07:21:00,2026-01-26 07:51:00,2026-01-26 08:48:00,PICKED,D402,2415,COD,
O110086,C3390,R212,Mumbai,Kolkata,2026-01-08 15:20:00,2026-01-08 15:18:00,2026-01-08 15:09:00,PLACED,D289,1010,Wallet,
O110087,C2691,R240,Hyderabad,Kolkata,2026-01-29 07:33:00,,2026-01-29 08:29:00,PICKED,D208,1164,CreditCard,
O110088,C2188,R612,Chennai,Bangalore,2026-01-23 11:02:00,2026-01-23 11:10:00,,PICKED,D737,557,CreditCard,
O110089,C8118,R165,Hyderabad,Hyderabad,2026-01-05 11:50:00,2026-01-05 11:48:00,2026-01-05 12:14:00,PICKED,D361,invalid,DebitCard,
O110090,C2867,R437,Kolkata,Mumbai,2026-01-20 16:30:00,2026-01-20 16:49:00,2026-01-20 16:45:00,PLACED,D188,1528,Wallet,
O110091,C7190,R666,Kolkata,Hyderabad,2026-02-02 11:00:00,2026-02-02 11:11:00,2026-02-02 11:13:00,CANCELLED,D316,530,Wallet,
O110092,C9979,R145,Chennai,Delhi,2026/01/21 15:17:00,2026-01-21 15:43:00,2026-01-21 16:35:00,PLACED,D792,2076,DebitCard,
O110093,C6341,R776,Pune,Delhi,2026-01-26 21:20:00,2026-01-26 21:25:00,2026-01-26 22:22:00,PICKED,D500,2052,CreditCard,
O110094,C6031,R566,Delhi,Pune,2026-01-01 11:04:00,2026-01-01 11:34:00,2026-01-01 11:42:00,PICKED,D682,2058,DebitCard,
O110095,C9396,R194,Kolkata,Chennai,2026-01-12 06:13:00,2026-01-12 06:16:00,2026-01-12 06:19:00,PICKED,D443,1705,UPI,
O110096,C1101,R222,Pune,Chennai,2026-01-04 11:58:00,2026-01-04 11:53:00,2026-01-04 12:21:00,DELIVERED,D512,1486,COD,3.0
O110097,C1538,R760,Pune,Bangalore,2026-01-05 21:29:00,2026-01-05 21:45:00,2026-01-05 22:40:00,CANCELLED,D874,,UPI,
O110098,C8727,R325,Chennai,Delhi,24/01/2026 15:00:00,,2026-01-24 16:06:00,PLACED,D130,2043,COD,
O110099,C2471,R773,Mumbai,Hyderabad,2026-01-13 10:41:00,2026-01-13 10:39:00,2026-01-13 11:04:00,PLACED,D846,1151,COD,
O110100,C1317,R788,Hyderabad,Bangalore,2026-01-06 15:13:00,2026-01-06 15:17:00,2026-01-06 15:56:00,PICKED,D496,1817,CreditCard,
O110101,C2882,R479,Hyderabad,Pune,2026-01-06 08:48:00,2026-01-06 08:57:00,,PICKED,D196,521,CreditCard,
O110102,C6212,R835,Kolkata,Bangalore,2026-01-28 18:48:00,2026-01-28 18:50:00,2026-01-28 19:33:00,PICKED,D134,1706,CreditCard,
O110103,C6425,R863,Delhi,Delhi,2026-01-24 05:59:00,2026-01-24 06:09:00,2026-01-24 06:03:00,PLACED,D673,1380,UPI,
O110104,C6346,R433,Delhi,Kolkata,2026-02-01 07:29:00,2026-02-01 07:35:00,2026-02-01 07:36:00,CANCELLED,D809,1619,CreditCard,
O110105,C7514,R344,Hyderabad,Hyderabad,2026-01-01 22:36:00,2026-01-01 22:44:00,2026-01-01 22:50:00,PLACED,D742,783,UPI,
O110106,C2859,R600,Delhi,Delhi,2026-01-30 11:20:00,2026-01-30 11:26:00,2026-01-30 12:13:00,PICKED,D420,"3,745",Wallet,
O110107,C4306,R310,Chennai,Hyderabad,2026-01-11 05:03:00,2026-01-11 05:23:00,2026-01-11 05:34:00,PLACED,D304,1499,COD,
O110108,C1735,R120,Chennai,Delhi,2026-01-07 22:34:00,2026-01-07 23:01:00,2026-01-07 23:42:00,PICKED,D723,invalid,CreditCard,
O110109,C5152,R174,Mumbai,Kolkata,2026-01-03 19:01:00,,2026-01-03 19:33:00,PICKED,D145,1768,COD,
O110110,C9041,R960,Pune,Bangalore,2026-01-31 21:53:00,2026-01-31 21:52:00,2026-01-31 22:26:00,DELIVERED,D254,912,Wallet,3.7
O110111,C1422,R322,Mumbai,Bangalore,2026-01-15 12:53:00,2026-01-15 12:58:00,2026-01-15 13:26:00,PICKED,D653,1376,DebitCard,
O110112,C6923,R110,Delhi,Mumbai,2026-01-17 07:59:00,2026-01-17 08:28:00,2026-01-17 09:12:00,CANCELLED,D821,720,Wallet,
O110113,C2812,R989,Mumbai,Kolkata,2026-01-04 10:53:00,2026-01-04 10:52:00,2026-01-04 10:47:00,CANCELLED,D495,1874,CreditCard,
O110114,C5418,R302,Mumbai,Mumbai,2026-01-13 07:58:00,2026-01-13 08:06:00,,CANCELLED,D876,2336,DebitCard,
O110115,C2955,R250,Mumbai,Hyderabad,20/01/2026 21:34:00,2026-01-20 21:59:00,2026-01-20 22:16:00,CANCELLED,D403,381,Wallet,
O110116,C7460,R189,Bangalore,Delhi,2026-01-23 14:15:00,2026-01-23 14:25:00,2026-01-23 14:43:00,PLACED,D331,603,UPI,
O110117,C4186,R112,Mumbai,Bangalore,2026-01-22 07:41:00,2026-01-22 07:37:00,2026-01-22 08:07:00,PICKED,D744,460,DebitCard,
O110118,C4526,R396,Pune,Kolkata,2026-01-26 14:02:00,2026-01-26 14:13:00,2026-01-26 14:05:00,PICKED,D501,2427,DebitCard,
O110119,C2364,R166,Mumbai,Mumbai,2026-01-19 03:09:00,2026-01-19 03:07:00,2026-01-19 03:54:00,PLACED,D465,1511,DebitCard,
O110120,C2130,R184,Chennai,Kolkata,2026-01-01 10:59:00,,2026-01-01 11:11:00,PLACED,D388,,COD,
O110121,C6681,R824,Chennai,Hyderabad,2026/02/01 04:12:00,2026-02-01 04:27:00,2026-02-01 04:35:00,PICKED,D924,2445,DebitCard,
O110122,C4392,R162,Delhi,Pune,2026-01-11 06:53:00,2026-01-11 07:02:00,2026-01-11 07:11:00,DELIVERED,D801,1044,UPI,3.5
O110123,C4368,R223,Mumbai,Bangalore,2026-01-29 11:03:00,2026-01-29 11:14:00,2026-01-29 12:04:00,PICKED,D604,1763,Wallet,
O110124,C9416,R685,Kolkata,Kolkata,2026-01-26 14:21:00,2026-01-26 14:25:00,2026-01-26 15:22:00,DELIVERED,D995,1587,Wallet,4.9
O110125,C8534,R817,Delhi,Delhi,2026-02-01 23:16:00,2026-02-01 23:31:00,2026-02-01 23:55:00,PICKED,D686,2116,CreditCard,
O110126,C2514,R212,Chennai,Pune,2026-01-11 14:53:00,2026-01-11 14:55:00,2026-01-11 14:47:00,PICKED,D632,762,Wallet,
O110127,C7175,R151,Mumbai,Delhi,2026-01-14 19:31:00,2026-01-14 19:58:00,,DELIVERED,D482,invalid,Wallet,1.8
O110128,C9664,R562,Hyderabad,Delhi,2026-01-09 02:07:00,2026-01-09 02:13:00,2026-01-09 02:19:00,PICKED,D336,220,UPI,
O110129,C3595,R427,Pune,Pune,2026-01-28 00:50:00,2026-01-28 01:07:00,2026-01-28 01:47:00,DELIVERED,D377,839,Wallet,3.4
O110130,C9528,R436,Bangalore,Delhi,2026-02-05 00:24:00,2026-02-05 00:52:00,2026-02-05 01:22:00,PLACED,D980,2334,UPI,
O110131,C3099,R451,Delhi,Pune,2026-01-15 08:04:00,,2026-01-15 08:26:00,PICKED,D824,1083,UPI,
O110132,C5347,R161,Bangalore,Mumbai,01/02/2026 21:37:00,2026-02-01 22:06:00,2026-02-01 22:05:00,PICKED,D805,941,CreditCard,
O110133,C4422,R677,Chennai,Pune,2026-02-03 03:41:00,2026-02-03 03:44:00,2026-02-03 04:18:00,DELIVERED,D812,1829,CreditCard,1.3
O110134,C8989,R722,Chennai,Kolkata,2026-01-13 03:19:00,2026-01-13 03:32:00,2026-01-13 04:20:00,PLACED,D194,441,UPI,
O110135,C9886,R809,Pune,Pune,2026-01-12 22:42:00,2026-01-12 22:50:00,2026-01-12 23:44:00,DELIVERED,D688,407,DebitCard,1.2
O110136,C7389,R248,Delhi,Chennai,2026-01-17 01:32:00,2026-01-17 01:43:00,2026-01-17 01:42:00,DELIVERED,D616,1788,UPI,2.8
O110137,C7368,R491,Mumbai,Mumbai,2026-01-31 15:12:00,2026-01-31 15:31:00,2026-01-31 15:52:00,PICKED,D554,"6,181",CreditCard,
O110138,C5646,R652,Delhi,Mumbai,2026-01-27 02:26:00,2026-01-27 02:22:00,2026-01-27 02:41:00,PLACED,D388,477,CreditCard,
O110139,C3736,R595,Hyderabad,Pune,2026-01-05 17:30:00,2026-01-05 17:45:00,2026-01-05 18:01:00,DELIVERED,D952,346,CreditCard,4.2
O110140,C5667,R329,Kolkata,Delhi,2026-01-25 16:13:00,2026-01-25 16:36:00,,PLACED,D568,1319,UPI,
O110141,C2456,R813,Chennai,Bangalore,2026-02-01 19:43:00,2026-02-01 20:09:00,2026-02-01 20:54:00,PICKED,D469,1417,CreditCard,
O110142,C4217,R625,Pune,Bangalore,2026-01-04 20:41:00,,2026-01-04 20:56:00,CANCELLED,D105,798,Wallet,
O110143,C5586,R141,Bangalore,Kolkata,2026-01-29 06:55:00,2026-01-29 07:18:00,2026-01-29 07:39:00,CANCELLED,D666,,COD,
O110144,C3993,R788,Kolkata,Kolkata,2026-01-03 08:17:00,2026-01-03 08:44:00,2026-01-03 09:29:00,CANCELLED,D774,974,CreditCard,
O110145,C3171,R670,Delhi,Hyderabad,2026-01-28 13:36:00,2026-01-28 13:39:00,2026-01-28 13:55:00,PLACED,D487,891,UPI,
O110146,C1840,R290,Mumbai,Kolkata,2026-01-27 22:27:00,2026-01-27 22:42:00,2026-01-27 22:57:00,PLACED,D870,invalid,UPI,
O110147,C6070,R759,Mumbai,Hyderabad,2026-01-22 08:40:00,2026-01-22 09:00:00,2026-01-22 09:08:00,PLACED,D918,1187,COD,
O110148,C3560,R614,Bangalore,Mumbai,2026-01-24 05:10:00,2026-01-24 05:12:00,2026-01-24 05:40:00,CANCELLED,D619,1245,DebitCard,
O110149,C6069,R901,Delhi,Bangalore,07/01/2026 12:22:00,2026-01-07 12:48:00,2026-01-07 12:39:00,DELIVERED,D864,2129,Wallet,2.7
O110150,C7235,R641,Hyderabad,Delhi,2026/01/08 21:41:00,2026-01-08 21:52:00,2026-01-08 22:43:00,PICKED,D478,875,UPI,
O110151,C7976,R146,Mumbai,Mumbai,2026-01-18 15:00:00,2026-01-18 15:04:00,2026-01-18 15:05:00,PICKED,D801,1061,Wallet,
O110152,C5861,R647,Bangalore,Mumbai,2026-01-24 00:24:00,2026-01-24 00:31:00,2026-01-24 01:13:00,CANCELLED,D547,2390,Wallet,
O110153,C1101,R330,Kolkata,Chennai,2026-01-24 14:07:00,,,DELIVERED,D696,1198,Wallet,4.9
O110154,C2824,R849,Hyderabad,Kolkata,2026-01-27 13:35:00,2026-01-27 13:37:00,2026-01-27 14:06:00,DELIVERED,D399,289,DebitCard,3.6
O110155,C1233,R498,Bangalore,Mumbai,2026-01-22 11:05:00,2026-01-22 11:32:00,2026-01-22 12:21:00,PLACED,D217,1246,COD,
O110156,C4563,R774,Chennai,Bangalore,2026-01-01 18:25:00,2026-01-01 18:28:00,2026-01-01 18:31:00,DELIVERED,D296,1750,COD,3.6
O110157,C1652,R450,Mumbai,Pune,2026-01-04 15:28:00,2026-01-04 15:34:00,2026-01-04 15:52:00,CANCELLED,D421,2375,Wallet,
O110158,C2240,R964,Bangalore,Kolkata,2026-01-26 01:13:00,2026-01-26 01:20:00,2026-01-26 01:21:00,DELIVERED,D379,408,UPI,1.1
O110159,C3262,R822,Chennai,Mumbai,2026-01-10 04:34:00,2026-01-10 04:48:00,2026-01-10 04:50:00,DELIVERED,D613,2014,CreditCard,1.1
O110160,C7140,R925,Mumbai,Delhi,2026-01-05 09:14:00,2026-01-05 09:31:00,2026-01-05 09:25:00,PICKED,D682,2334,CreditCard,
O110161,C2102,R301,Bangalore,Mumbai,2026-02-04 21:11:00,2026-02-04 21:15:00,2026-02-04 21:44:00,PICKED,D725,717,CreditCard,
O110162,C4429,R393,Kolkata,Hyderabad,2026-01-18 20:41:00,2026-01-18 20:47:00,2026-01-18 21:02:00,PLACED,D578,237,COD,
O110163,C6656,R544,Pune,Mumbai,2026-01-03 20:40:00,2026-01-03 21:08:00,2026-01-03 21:45:00,PICKED,D892,661,COD,
O110164,C4613,R477,Hyderabad,Bangalore,2026-01-17 11:39:00,,2026-01-17 12:02:00,DELIVERED,D591,1079,COD,3.5
O110165,C6565,R598,Pune,Chennai,2026-01-01 19:21:00,2026-01-01 19:21:00,2026-01-01 20:21:00,DELIVERED,D136,invalid,DebitCard,3.0
O110166,C7774,R749,Pune,Bangalore,16/01/2026 07:33:00,2026-01-16 07:55:00,,DELIVERED,D232,,COD,1.3
O110167,C6889,R612,Delhi,Delhi,2026-01-16 12:51:00,2026-01-16 12:47:00,2026-01-16 13:46:00,DELIVERED,D377,1633,UPI,2.5
O110168,C2250,R174,Kolkata,Bangalore,2026-01-21 17:20:00,2026-01-21 17:41:00,2026-01-21 18:38:00,PICKED,D662,"2,354",DebitCard,
O110169,C9070,R257,Delhi,Bangalore,2026-01-18 18:33:00,2026-01-18 18:42:00,2026-01-18 18:40:00,DELIVERED,D345,1707,Wallet,3.6
O110170,C2763,R802,Bangalore,Hyderabad,2026-02-01 08:21:00,2026-02-01 08:17:00,2026-02-01 08:50:00,CANCELLED,D322,1524,Wallet,
O110171,C7055,R642,Mumbai,Bangalore,2026-01-18 23:28:00,2026-01-18 23:41:00,2026-01-19 00:00:00,PLACED,D392,1283,CreditCard,
O110172,C7976,R941,Delhi,Chennai,2026-01-14 16:44:00,2026-01-14 16:52:00,2026-01-14 16:54:00,CANCELLED,D719,204,DebitCard,
O110173,C4622,R391,Delhi,Hyderabad,2026-01-25 08:34:00,2026-01-25 08:59:00,2026-01-25 09:48:00,CANCELLED,D387,538,COD,
O110174,C9268,R932,Kolkata,Kolkata,2026-01-28 01:28:00,2026-01-28 01:44:00,2026-01-28 02:22:00,PLACED,D210,989,DebitCard,
